id,spkid,target_initials_1,target_initials_2,target_initials_3,spoken_initials_1,spoken_initials_2,spoken_initials_3,target_consonants_1,target_consonants_2,target_consonants_3,spoken_consonants1,spoken_consonants2,spoken_consonants3,target_tones_1,target_tones_2,target_tones_3,spoken_tones_1,spoken_tones_2,spoken_tones_3
310,52,c,c,c,c,c,c,an,an,an,an,an,an,2,2,2,2,2,2
311,52,c,c,c,c,c,c,an,an,an,an,an,an,1,1,1,1,1,1
312,52,j,j,j,j,j,j,v,v,v,v,v,v,4,4,4,4,4,4
313,52,zh,zh,zh,zh,zh,zh,ang,ang,ang,ang,ang,ang,4,4,4,4,4,4
314,52,p,p,p,p,p,p,eng,eng,eng,eng,eng,eng,5,5,5,5,5,5
315,52,p,p,p,p,p,p,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
316,52,x,x,x,x,x,x,ie,ie,ie,ie,ie,ie,4,4,4,4,4,4
317,52,t,t,t,t,t,t,ang,ang,ang,eng,ang,ang,2,2,2,2,2,2
318,52,l,l,l,l,l,l,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
319,52,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
320,52,z,z,z,z,z,z,ao,ao,ao,ang,ao,ao,4,4,4,4,4,4
321,52,z,z,z,z,z,z,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
322,52,b,b,b,b,b,b,ing,ing,ing,ing,ing,ing,3,3,3,3,3,3
323,52,d,d,d,d,d,d,a,a,a,a,a,a,4,4,4,4,4,4
324,52,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
325,52,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
326,52,c,c,c,c,c,c,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
327,52,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
328,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
329,52,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,4,4,4,4,4,4
330,52,n,n,n,n,n,n,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
331,52,ch,ch,ch,ch,ch,ch,ang,ang,ang,ang,ang,ang,3,3,3,3,3,3
332,52,d,d,d,d,d,d,an,an,an,an,an,an,4,4,4,4,4,4
333,52,g,g,g,g,g,g,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
334,52,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
335,52,d,d,d,b,d,d,u,u,u,u,u,u,4,4,4,4,4,4
336,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
337,52,d,d,d,d,d,d,ong,ong,ong,ong,ong,ong,4,4,4,4,4,4
338,52,零,零,零,零,零,零,u,u,u,u,u,u,4,4,4,4,4,4
339,52,ch,ch,ch,ch,ch,ch,e,e,e,e,e,e,1,1,1,1,1,1
340,52,零,零,零,零,零,零,e,e,e,e,e,e,4,4,4,4,4,4
341,52,零,零,零,零,零,零,v,v,v,v,v,v,2,2,2,2,2,2
342,52,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,2,2
343,52,h,h,h,h,h,h,ei,ei,ei,ei,ei,ei,1,1,1,1,1,1
344,52,h,h,h,h,h,h,ei,ei,ei,ei,ei,ei,1,1,1,1,1,1
345,52,f,f,f,f,f,f,en,en,en,en,en,en,3,3,3,3,3,3
346,52,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
347,52,zh,zh,zh,zh,zh,zh,en,en,en,en,en,en,1,1,1,1,1,1
348,52,r,r,r,r,r,r,en,en,en,en,en,en,2,2,2,2,2,2
349,52,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
350,52,零,零,零,零,零,零,er,er,er,er,er,er,4,4,4,4,4,4
351,52,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
352,52,d,d,d,d,d,d,uo,uo,uo,uo,uo,uo,5,5,5,5,5,5
353,52,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
354,52,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
355,52,f,f,f,f,f,f,u,u,u,u,u,u,3,3,3,3,3,3
356,52,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,5,5
357,52,g,g,g,g,g,g,ang,ang,ang,ang,ang,ang,1,1,1,1,1,1
358,52,q,q,q,j,q,q,in,in,in,in,in,in,2,2,2,2,2,2
359,52,g,g,g,g,g,g,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
360,52,g,g,g,g,g,g,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
361,52,h,h,h,h,h,h,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
362,52,m,m,m,m,m,m,a,a,a,a,a,a,3,3,3,3,3,3
363,52,零,零,零,零,零,零,i,i,i,i,i,i,3,3,3,3,3,3
364,52,b,b,b,n,b,b,i,i,i,i,i,i,3,3,3,3,3,3
365,52,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
366,52,x,x,x,x,x,x,ia,ia,ia,ia,ia,ia,1,1,1,1,1,1
367,52,d,d,d,*,d,d,ian,ian,ian,ian,ian,ian,4,4,4,4,4,4
368,52,ch,ch,ch,zh,ch,ch,i,i,i,i,i,i,2,2,2,2,2,2
369,52,j,j,j,j,j,j,ian,ian,ian,ian,ian,ian,3,3,3,3,3,3
370,52,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
371,52,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
372,52,j,j,j,j,j,j,iang,iang,iang,iang,iang,iang,1,1,1,4,4,4
373,52,j,j,j,j,j,j,iang,iang,iang,iang,iang,iang,1,1,1,1,1,1
374,52,j,j,j,j,j,j,iang,iang,iang,iang,iang,iang,1,1,1,1,1,1
375,52,q,q,q,q,q,q,iao,iao,iao,iao,iao,iao,2,2,2,2,2,2
376,52,sh,sh,sh,sh,sh,sh,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
377,52,b,b,b,b,b,b,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
378,52,p,p,p,p,p,p,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
379,52,x,x,x,x,x,x,ie,ie,ie,ie,ie,ie,2,2,2,2,2,2
380,52,q,q,q,q,q,q,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
381,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
382,52,c,c,c,c,c,c,i,i,i,i,i,i,4,4,4,4,4,4
383,52,零,零,零,零,零,零,ui,ui,ui,ui,ui,ui,5,5,5,5,5,5
384,52,s,s,s,s,s,s,i,i,i,i,i,i,1,1,1,1,1,1
385,52,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
386,52,zh,zh,zh,r,zh,zh,i,i,i,i,i,i,1,1,1,1,1,1
387,52,zh,zh,zh,zh,zh,zh,u,u,u,u,u,u,1,1,1,1,1,1
388,52,zh,zh,zh,zh,zh,zh,i,i,i,i,i,i,3,3,3,3,3,3
389,52,p,p,p,p,p,p,in,in,in,in,in,in,1,1,1,1,1,1
390,52,t,t,t,t,t,t,u,u,u,u,u,u,2,2,2,2,2,2
391,52,x,x,x,x,x,x,in,in,in,in,in,in,1,1,1,1,1,1
392,52,x,x,x,x,x,x,in,in,in,in,in,in,1,1,1,1,1,1
393,52,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
394,52,q,q,q,q,q,q,in,in,in,ing,in,in,2,2,2,2,2,2
395,52,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
396,52,q,q,q,q,q,q,in,in,in,in,in,in,2,2,2,2,2,2
397,52,j,j,j,j,j,j,ing,ing,ing,ing,ing,ing,4,4,4,4,4,4
398,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
399,52,x,x,x,x,x,x,iong,iong,iong,iong,iong,iong,2,2,2,2,2,2
400,52,n,n,n,n,n,n,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
401,52,l,l,l,l,l,l,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
402,52,l,l,l,l,l,l,ian,ian,ian,*,ian,ian,2,2,2,2,2,2
403,52,j,j,j,j,j,j,i,i,i,i,i,i,1,1,1,1,1,1
404,52,j,j,j,j,j,j,v,v,v,v,v,v,2,2,2,2,2,2
405,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
406,52,k,k,k,g,k,k,ong,ong,ong,ong,ong,ong,3,3,3,3,3,3
407,52,q,q,q,q,q,q,ve,ve,ve,ve,ve,ve,4,4,4,4,4,4
408,52,k,k,k,k,k,k,ong,ong,ong,ong,ong,ong,3,3,3,3,3,3
409,52,l,l,l,l,l,l,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
410,52,k,k,k,-g,k,k,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
411,52,zh,zh,zh,zh,zh,zh,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
412,52,l,l,l,n,l,l,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
413,52,l,l,l,l,l,l,i,i,i,i,i,i,2,2,2,2,2,2
414,52,n,n,n,*,n,n,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
415,52,m,m,m,m,m,m,o,o,o,o,o,o,2,2,2,2,2,2
416,52,g,g,g,g,g,g,u,u,u,u,u,u,5,5,5,5,4,5
417,52,t,t,t,t,t,t,ong,ong,ong,eng,ong,ong,3,3,3,3,3,3
418,52,zh,zh,zh,zh,zh,zh,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
419,52,zh,zh,zh,zh,zh,zh,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
420,52,零,零,零,零,零,零,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
421,52,零,零,零,零,零,零,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
422,52,p,p,p,p,p,p,en,en,en,en,en,en,1,1,1,1,1,1
423,52,q,q,q,q,q,q,van,van,van,van,van,van,2,2,2,2,2,2
424,52,q,q,q,q,q,q,van,van,van,van,van,van,2,2,2,2,2,2
425,52,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,5,5
426,52,r,r,r,r,r,r,i,i,i,i,i,i,4,4,4,4,4,4
427,52,l,l,l,l,l,l,i,i,i,i,i,i,4,4,4,4,4,4
428,52,s,s,s,s,s,s,uan,uan,uan,uan,uan,uan,4,4,4,4,4,4
429,52,s,s,s,s,s,s,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
430,52,s,s,s,s,s,s,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
431,52,s,s,s,s,s,s,un,un,un,un,un,un,3,3,3,3,3,3
432,52,sh,sh,sh,sh,sh,sh,i,i,i,i,i,i,2,2,2,2,2,2
433,52,t,t,t,t,t,t,ou,ou,ou,ou,ou,ou,5,5,5,5,5,5
434,52,sh,sh,sh,sh,sh,sh,u,u,u,u,u,u,1,1,1,1,1,1
435,52,t,t,t,t,t,t,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
436,52,g,g,g,g,g,g,u,u,u,u,u,u,3,3,3,2,3,3
437,52,b,b,b,b,b,b,u,u,u,u,u,u,4,4,4,4,4,4
438,52,k,k,k,g,k,g,u,u,u,u,u,u,3,3,3,3,3,3
439,52,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
440,52,k,k,k,k,k,k,u,u,u,u,u,u,3,3,3,3,3,3
441,52,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
442,52,l,l,l,l,l,l,i,i,i,i,i,i,3,3,3,3,3,3
443,52,h,h,h,*,h,h,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
444,52,零,零,零,零,零,零,ua,ua,ua,ua,ua,ua,2,2,2,2,2,2
445,52,零,零,零,零,零,零,ua,ua,ua,ua,ua,ua,5,5,5,5,5,5
446,52,g,g,g,g,g,g,uai,uai,uai,uai,uai,uai,3,3,3,3,3,3
447,52,g,g,g,g,g,g,un,un,un,un,un,un,4,4,4,4,4,4
448,52,g,g,g,g,g,g,uai,uai,uai,*,uai,uai,3,3,3,3,3,3
449,52,g,g,g,g,g,g,un,un,un,un,un,un,4,4,4,4,4,4
450,52,k,k,k,k,k,k,uai,uai,uai,uai,uai,uai,4,4,4,4,4,4
451,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
452,52,零,零,零,零,零,零,uan,uan,uan,uan,uan,uan,3,3,3,3,3,3
453,52,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,2,2,2,2,2,2
454,52,零,零,零,零,零,零,uang,uang,uang,uang,uang,uang,3,3,3,3,3,3
455,52,ch,ch,ch,ch,ch,ch,uang,uang,uang,uang,uang,uang,1,1,1,1,1,1
456,52,h,h,h,h,h,h,u,u,u,u,u,u,5,5,5,5,5,5
457,52,t,t,t,t,t,t,ie,ie,ie,ie,ie,ie,3,3,3,3,3,3
458,52,g,g,g,g,g,g,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
459,52,z,z,z,zh,z,z,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
460,52,z,z,z,zh,z,z,ui,ui,ui,ui,ui,ui,3,3,3,3,3,3
461,52,l,l,l,l,l,l,un,un,un,un,un,un,2,2,2,2,2,2
462,52,t,t,t,t,t,t,ai,ai,ai,ai,ai,ai,1,1,1,1,1,1
463,52,h,h,h,h,h,h,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
464,52,t,t,t,t,t,t,un,un,un,un,un,un,2,2,2,2,2,2
465,52,zh,zh,zh,zh,zh,zh,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
466,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
467,52,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,1,1,1,1,1,1
468,52,b,b,b,b,b,b,o,o,o,o,o,o,1,1,1,1,1,1
469,52,l,l,l,l,l,l,uo,uo,uo,uo,uo,uo,2,2,2,2,2,2
470,52,t,t,t,h,t,t,uo,uo,uo,ong,uo,uo,2,2,2,2,2,2
471,52,n,n,n,n,n,n,iao,iao,iao,iao,iao,iao,3,3,3,3,3,3
472,52,零,零,零,零,零,零,v,v,v,v,v,v,4,4,4,1,4,4
473,52,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
474,52,零,零,零,零,零,零,v,v,v,v,v,v,2,2,2,2,2,2
475,52,l,l,l,*,l,l,v,v,v,v,v,v,2,2,2,2,2,2
476,52,l,l,l,*,l,l,v,v,v,v,v,v,2,2,2,2,2,2
477,52,x,x,x,x,x,x,ve,ve,ve,ve,ve,ve,3,3,3,3,3,3
478,52,零,零,零,零,零,零,vn,vn,vn,vn,vn,vn,2,2,2,2,2,2
479,52,zh,zh,zh,zh,zh,zh,ou,ou,ou,ou,ou,ou,1,1,1,1,1,1
480,52,zh,zh,zh,zh,zh,zh,u,u,u,u,u,u,1,1,1,1,1,1
481,52,sh,sh,sh,sh,sh,sh,an,an,an,an,an,an,1,1,1,1,1,1
482,52,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
483,52,z,z,z,z,z,z,i,i,i,i,i,i,3,3,3,4,3,3
484,52,g,g,g,g,g,g,ua,ua,ua,ua,ua,ua,1,1,1,1,1,1
485,52,z,z,z,z,z,z,i,i,i,i,i,i,3,3,3,2,3,1
486,52,z,z,z,z,z,z,u,u,u,u,u,u,2,2,2,2,2,2
487,52,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,2,2,2,2,2,2
488,52,ch,ch,ch,ch,ch,ch,uan,uan,uan,uan,uan,uan,2,2,2,2,2,2
489,52,m,m,m,m,m,m,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
490,52,d,d,d,d,d,d,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
491,52,k,k,k,k,k,k,e,e,e,e,e,e,1,1,1,1,1,1
492,52,d,d,d,d,d,d,ou,ou,ou,ou,ou,ou,3,3,3,3,3,3
493,52,c,c,c,c,c,c,ao,ao,ao,ao,ao,ao,3,3,3,3,3,3
494,52,m,m,m,m,m,m,ei,ei,ei,ei,ei,ei,2,2,2,2,2,2
495,52,n,n,n,n,n,n,ing,ing,ing,ing,ing,ing,2,2,2,2,2,2
496,52,m,m,m,m,m,m,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
497,52,n,n,n,n,n,n,ing,ing,ing,ing,ing,ing,2,2,2,2,2,2
498,52,m,m,m,m,m,m,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
499,52,m,m,m,m,m,m,i,i,i,i,i,i,4,4,4,4,4,4
500,52,f,f,f,f,f,f,eng,eng,eng,eng,eng,eng,1,1,1,1,1,1
501,52,零,零,零,零,零,零,ia,ia,ia,ia,ia,ia,2,2,2,2,2,2
502,52,ch,ch,ch,zh,ch,ch,i,i,i,i,i,i,3,3,3,3,3,3
503,52,q,q,q,q,q,q,iang,iang,iang,iang,iang,iang,1,1,1,1,1,1
504,52,零,零,零,零,零,零,iao,iao,iao,iao,iao,iao,4,4,4,4,4,4
505,52,p,p,p,p,p,p,ing,ing,ing,ing,ing,ing,2,2,2,2,2,2
506,52,g,g,g,g,g,g,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
507,52,q,q,q,q,q,q,iu,iu,iu,iu,iu,iu,1,1,1,1,1,1
508,52,q,q,q,q,q,q,ian,ian,ian,ian,ian,ian,1,1,1,1,1,1
509,52,j,j,j,j,j,j,v,v,v,v,v,v,4,4,4,4,4,4
510,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
511,52,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
512,52,f,f,f,w,f,f,an,an,an,an,an,an,4,4,4,4,4,4
513,52,m,m,m,m,m,m,i,i,i,i,i,i,3,3,3,3,3,3
514,52,f,f,f,f,f,f,an,an,an,an,an,an,4,4,4,4,4,4
515,52,ch,ch,ch,ch,ch,ch,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
516,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
517,52,t,t,t,t,t,t,ou,ou,ou,ong,ou,ou,2,2,2,2,2,2
518,52,p,p,p,*,p,p,u,u,u,u,u,u,2,2,2,2,2,2
519,52,t,t,t,t,t,t,ao,ao,ao,ao,ao,ao,5,5,5,4,5,5
520,52,t,t,t,*,t,t,u,u,u,u,u,u,3,3,3,3,3,3
521,52,zh,zh,zh,zh,zh,zh,ua,ua,ua,ua,ua,ua,3,3,3,3,3,3
522,52,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
523,64,t,t,t,t,t,t,a,a,a,a,a,a,3,3,3,2,3,3
524,64,t,t,t,t,t,t,a,a,a,a,a,a,3,3,3,2,1,2
525,64,ch,ch,ch,ch,ch,ch,a,a,a,a,a,a,2,2,2,2,2,2
526,64,ch,ch,ch,ch,ch,ch,a,a,a,a,a,a,2,2,2,2,3,2
527,64,l,l,l,l,l,l,a,a,a,a,a,a,1,1,1,1,1,1
528,64,s,s,s,s,s,s,uo,uo,uo,*,uo,uo,3,3,3,3,3,3
529,64,l,l,l,l,l,l,a,a,a,a,a,a,1,1,1,1,1,1
530,64,s,s,s,s,s,s,uo,uo,uo,*,uo,uo,3,3,3,3,3,3
531,64,ch,ch,ch,ch,ch,ch,uang,uang,uang,ua,uang,uang,2,2,2,2,2,2
532,64,sh,sh,sh,sh,sh,sh,a,a,a,a,a,a,1,1,1,1,1,1
533,64,f,f,f,f,f,f,a,a,a,a,a,a,1,1,1,1,1,1
534,64,n,n,n,n,n,n,iu,iu,iu,iu,iu,iu,2,2,2,3,2,2
535,64,n,n,n,n,n,n,ai,ai,ai,ai,ai,ai,3,3,3,2,2,3
536,64,n,n,n,y,y,n,iu,iu,iu,ou,ou,iu,2,2,2,2,2,2
537,64,n,n,n,n,n,n,ai,ai,ai,ai,ai,ai,3,3,3,2,2,3
538,64,n,n,n,y,y,n,iu,iu,iu,ou,ou,iu,2,2,2,2,2,2
539,64,n,n,n,n,n,n,ai,ai,ai,ai,ai,ai,3,3,3,2,2,3
540,64,c,c,c,s,s,c,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
541,64,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,4,4,4,4,4,4
542,64,c,c,c,*,c,c,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
543,64,h,h,h,h,h,h,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
544,64,c,c,c,c,c,c,ai,ai,ai,ai,ai,ai,3,3,3,3,3,3
545,64,h,h,h,h,h,h,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
546,64,ch,ch,ch,*,ch,ch,ong,ong,ong,ong,ong,ong,2,2,2,3,2,2
547,64,z,z,z,z,z,z,i,i,i,e,i,i,5,5,5,5,4,5
548,64,c,c,c,s,c,c,an,an,an,an,an,an,2,2,2,2,2,2
549,64,c,c,c,c,c,c,an,an,an,an,an,an,2,2,2,2,2,2
550,64,c,c,c,ch,c,c,an,an,an,an,an,an,1,1,1,1,1,1
551,64,j,j,j,j,j,j,v,v,v,v,v,v,4,4,4,4,4,4
552,64,zh,zh,zh,zh,zh,zh,ang,ang,ang,ang,ang,ang,4,4,4,4,4,4
553,64,p,p,p,p,p,p,eng,eng,eng,eng,eng,eng,5,5,5,2,5,5
554,64,zh,zh,zh,zh,zh,zh,ang,ang,ang,ang,ang,ang,4,4,4,4,4,4
555,64,p,p,p,p,p,p,eng,eng,eng,eng,eng,eng,5,5,5,5,5,5
556,64,p,p,p,p,p,p,ang,ang,ang,ang,ang,ang,2,2,2,3,2,2
557,64,x,x,x,x,x,x,ie,ie,ie,ie,ie,ie,4,4,4,4,4,4
558,64,t,t,t,t,t,t,ang,ang,ang,*,ang,ang,2,2,2,2,2,2
559,64,l,l,l,l,l,l,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
560,64,l,l,l,l,l,l,ang,ang,ang,*,ang,ang,2,2,2,2,2,2
561,64,c,c,c,c,s,c,ao,ao,ao,ao,ao,ao,3,3,3,2,3,3
562,64,z,z,z,z,z,z,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
563,64,z,z,z,z,z,z,ao,ao,ao,ao,ao,ao,4,4,4,4,4,4
564,64,b,b,b,b,b,b,ing,ing,ing,ing,ing,ing,3,3,3,3,3,3
565,64,b,b,b,b,b,b,ing,ing,ing,ing,ing,ing,3,3,3,3,3,3
566,64,d,d,d,d,d,d,a,a,a,a,a,a,4,4,4,4,4,4
567,64,c,c,c,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
568,64,d,d,d,d,d,d,a,a,a,a,a,a,4,4,4,4,4,4
569,64,c,c,c,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
570,64,d,d,d,d,d,d,a,a,a,a,a,a,4,4,4,4,4,4
571,64,c,c,c,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
572,64,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
573,64,c,c,c,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
574,64,零,零,零,零,零,零,iang,iang,iang,iang,iang,iang,2,2,2,2,2,2
575,64,c,c,c,s,s,s,ong,ong,ong,ong,ong,ong,1,1,1,1,1,1
576,64,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
577,64,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
578,64,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,2,2,2,2,2,2
579,64,z,z,z,z,z,z,i,i,i,*,i,i,5,5,5,5,5,5
580,64,ch,ch,ch,ch,ch,ch,eng,eng,eng,*,eng,eng,4,4,4,4,4,4
581,64,ch,ch,ch,ch,ch,ch,eng,eng,eng,eng,eng,eng,4,4,4,4,4,4
582,64,d,d,d,d,d,d,ong,ong,ong,ong,ong,ong,4,4,4,4,4,4
583,64,零,零,零,零,零,零,u,u,u,*,u,u,4,4,4,4,4,4
584,64,n,n,n,n,n,n,ong,ong,ong,ong,ong,ong,2,2,2,2,2,2
585,64,ch,ch,ch,ch,ch,ch,ang,ang,ang,ang,ang,ang,3,3,3,2,3,3
586,64,d,d,d,d,d,d,an,an,an,ang,an,an,4,4,4,1,1,4
587,64,g,g,g,g,g,g,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
588,64,d,d,d,d,d,d,ao,ao,ao,ao,ao,ao,1,1,1,1,1,1
589,64,d,d,d,d,d,d,u,u,u,u,u,u,4,4,4,4,4,4
590,64,z,z,z,z,z,z,i,i,i,i,i,i,5,5,5,5,5,5
591,64,d,d,d,d,d,d,ong,ong,ong,ong,ong,ong,4,4,4,4,4,4
592,64,零,零,零,零,零,零,u,u,u,u,u,u,4,4,4,4,4,4
593,64,ch,ch,ch,sh,ch,ch,e,e,e,e,e,e,1,1,1,1,1,1
594,64,ch,ch,ch,ch,ch,ch,e,e,e,e,e,e,1,1,1,1,1,1
595,64,p,p,p,p,p,p,ang,ang,ang,ang,ang,ang,2,2,2,2,2,2
596,64,x,x,x,x,x,x,ie,ie,ie,ie,ie,ie,4,4,4,4,4,4
597,64,零,零,零,零,零,零,e,e,e,e,e,e,4,4,4,4,4,4
598,64,零,零,零,零,零,零,v,v,v,*,v,v,2,2,2,2,2,2
599,64,零,零,零,零,零,零,e,e,e,e,e,e,2,2,2,2,3,2
600,64,h,h,h,h,h,h,ei,ei,ei,ei,ei,ei,1,1,1,1,1,1
601,64,f,f,f,f,f,f,en,en,en,en,en,en,3,3,3,3,3,3
602,64,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
603,64,f,f,f,f,f,f,en,en,en,en,en,en,3,3,3,3,1,3
604,64,b,b,b,b,b,b,i,i,i,i,i,i,3,3,3,3,3,3
605,64,zh,zh,zh,zh,zh,zh,en,en,en,en,en,en,1,1,1,1,1,1
606,64,r,r,r,y,r,r,en,en,en,uan,en,en,2,2,2,2,2,2
607,64,f,f,f,f,f,f,eng,eng,eng,*,eng,eng,1,1,1,1,1,1
608,64,零,零,零,零,零,零,er,er,er,er,er,er,4,4,4,4,4,4
609,64,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,3,3,3
610,64,d,d,d,d,d,d,uo,uo,uo,uo,uo,uo,5,5,5,5,5,5
611,64,m,m,m,m,m,m,u,u,u,u,u,u,4,4,4,4,4,4
612,64,零,零,零,零,零,零,er,er,er,er,er,er,3,3,3,2,3,3
613,64,f,f,f,f,f,f,u,u,u,u,u,u,3,3,3,3,3,3
614,64,t,t,t,t,t,t,ou,ou,ou,ao,ou,ou,5,5,5,2,5,5
615,64,g,g,g,g,g,g,ang,ang,ang,ang,ang,ang,1,1,1,1,1,1
616,64,q,q,q,t,t,t,in,in,in,in,in,in,2,2,2,2,2,2
617,64,g,g,g,g,g,g,ou,ou,ou,ou,ou,ou,3,3,3,2,3,3
618,64,g,g,g,g,g,g,uang,uang,uang,*,uang,uang,1,1,1,1,1,1
619,64,h,h,h,h,h,h,uo,uo,uo,uo,uo,uo,3,3,3,3,3,3
620,64,m,m,m,m,m,m,a,a,a,a,a,a,3,3,3,2,3,3
621,64,零,零,零,y,零,零,i,i,i,e,i,i,3,3,3,2,3,3
622,64,b,b,b,b,b,b,i,i,i,ie,i,i,3,3,3,2,3,3
